"Armored_troop",,,,,,,,,,
,"idle","true",1,,,,,"terror_drone_lvl1_idle1","sc/units.sc","true"
,"attack","true",1,3,,,,"terror_drone_lvl1_attack1","sc/units.sc","false"
,"celebrate","true",1,,,,,"terror_drone_lvl1_idle1","sc/units.sc","true"
,"die","false",1,,,,,"death_ground_puff","sc/in-game.sc","false"
,"busy","true",1,,,,,"terror_drone_lvl1_idle1","sc/units.sc","true"
"Decoy_Drone",,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","TurningSpeed","GunTurningSpeed","TurnSmoothing","ExportName","SWF","Looping"
,"String","boolean","int","int","int","int","boolean","String","String","boolean"
,"walk","true",,,,,,"decoy_drone_lvl1_run1","sc/units.sc","true"
,"idle","true",1,,,,,"decoy_drone_lvl1_idle1","sc/units.sc","true"
,"attack","true",1,3,,,,"decoy_drone_lvl1_attack1","sc/units.sc","false"
,"celebrate","true",1,,,,,"decoy_drone_lvl1_idle1","sc/units.sc","true"
,"die","false",1,,,,,"death_ground_puff","sc/in-game.sc","false"
,"busy","true",1,,,,,"decoy_drone_lvl1_idle1","sc/units.sc","true"
"Decoy_Drone_BG",,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","TurningSpeed","GunTurningSpeed","TurnSmoothing","ExportName","SWF","Looping"
,"String","boolean","int","int","int","int","boolean","String","String","boolean"
,"walk","true",,,,,,"decoy_drone_BG_lvl1_run1","sc/units.sc","true"
,"idle","true",1,,,,,"decoy_drone_BG_lvl1_idle1","sc/units.sc","true"
,"attack","true",1,3,,,,"decoy_drone_BG_lvl1_attack1","sc/units.sc","false"
,"celebrate","true",1,,,,,"decoy_drone_BG_lvl1_idle1","sc/units.sc","true"
,"die","false",1,,,,,"death_ground_puff","sc/in-game.sc","false"
,"busy","true",1,,,,,"decoy_drone_BG_lvl1_idle1","sc/units.sc","true"
"Decoy_Drone_Bat",,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","TurningSpeed","GunTurningSpeed","TurnSmoothing","ExportName","SWF","Looping"
,"String","boolean","int","int","int","int","boolean","String","String","boolean"
,"walk","true",,,,,,"decoy_drone_bat_lvl1_run1","sc/units.sc","true"
,"idle","true",1,,,,,"decoy_drone_bat_lvl1_idle1","sc/units.sc","true"
,"attack","true",1,3,,,,"decoy_drone_bat_lvl1_attack1","sc/units.sc","false"
,"celebrate","true",1,,,,,"decoy_drone_bat_lvl1_idle1","sc/units.sc","true"
,"die","false",1,,,,,"death_ground_puff","sc/in-game.sc","false"
,"busy","true",1,,,,,"decoy_drone_bat_lvl1_idle1","sc/units.sc","true"
"Monkey",,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","TurningSpeed","GunTurningSpeed","TurnSmoothing","ExportName","SWF","Looping"
,"String","boolean","int","int","int","int","boolean","String","String","boolean"
,"walk","false",,,,,,"monkey_01","sc/units.sc","false"
,"idle","false",75,,,,,"monkey_01","sc/units.sc","false"
,,"false",25,,,,,"monkey_02","sc/units.sc","false"
,,"false",25,,,,,"monkey_03","sc/units.sc","false"
"Walker",,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","TurningSpeed","GunTurningSpeed","TurnSmoothing","ExportName","SWF","Looping"
,"String","boolean","int","int","int","int","boolean","String","String","boolean"
,"walk","false",,,,,,"WalkingTurret_walk","sc/defenses.sc","true"
,"idle","false",1,,,,,"WalkingTurret_stand","sc/defenses.sc","true"
,"attack","false",1,11,,,,"WalkingTurret_plant","sc/defenses.sc","false"
,"celebrate","false",1,,,,,"WalkingTurret_stand","sc/defenses.sc","true"
,"die","false",1,,,,,"WalkingTurret_stand","sc/defenses.sc","false"
"Own_worker1",,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","TurningSpeed","GunTurningSpeed","TurnSmoothing","ExportName","SWF","Looping"
,"String","boolean","int","int","int","int","boolean","String","String","boolean"
,"walk","true",,,,,,"worker_own_walk1","sc/units.sc","true"
,"idle","true",1,,,,,"worker_own_idle1","sc/units.sc","true"
,,"true",1,,,,,"worker_own_idle1","sc/units.sc","true"
,"busy","true",1,6,,,,"worker_own_busy1","sc/units.sc","true"
,,"true",1,6,,,,"worker_own_busy1","sc/units.sc","true"
,"celebrate","true",5,,,,,"worker_own_cheer1","sc/units.sc","true"
,,"true",2,,,,,"worker_own_cheer1","sc/units.sc","true"
,,"true",1,,,,,"worker_own_cheer1","sc/units.sc","true"
,"die","false",1,,,,,"death_ground_puff","sc/in-game.sc","false"
"HeroWitchDoctor",,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","TurningSpeed","GunTurningSpeed","TurnSmoothing","ExportName","SWF","Looping"
,"String","boolean","int","int","int","int","boolean","String","String","boolean"
,"walk","true",,,,,,"medicine_man_lvl1_run","sc/units.sc","true"
,"idle","true",1,,,,,"medicine_man_lvl1_idle","sc/units.sc","true"
,"attack","true",1,3,,,,"medicine_man_lvl1_heal","sc/units.sc","false"
,"celebrate","true",1,,,,,"medicine_man_lvl1_idle","sc/units.sc","true"
,"die","true",1,,,,,"medicine_man_lvl1_down","sc/units.sc","true"
,"walkattack","true",,3,,,,"medicine_man_lvl1_run_heal","sc/units.sc","true"
,"ability_p","true",1,3,,,,"medicine_man_lvl1_heal","sc/units.sc","false"
,"ability_a1","true",1,3,,,,"medicine_man_lvl1_heal","sc/units.sc","false"
,"ability_a2","true",1,3,,,,"medicine_man_lvl1_heal","sc/units.sc","false"
,"ability_a3","true",1,3,,,,"medicine_man_lvl1_resurrect","sc/units.sc","false"
"HeroMechromancer",,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","TurningSpeed","GunTurningSpeed","TurnSmoothing","ExportName","SWF","Looping"
,"String","boolean","int","int","int","int","boolean","String","String","boolean"
,"walk","true",,,,,,"mechnomancer_lvl1_run","sc/units.sc","true"
,"idle","true",1,,,,,"mechnomancer_lvl1_idle","sc/units.sc","true"
,"attack","true",1,6,,,,"mechnomancer_lvl1_attack","sc/units.sc","false"
,"celebrate","true",1,,,,,"mechnomancer_lvl1_cheer","sc/units.sc","true"
,"die","true",1,,,,,"mechnomancer_lvl1_down","sc/units.sc","true"
,"ability_p","true",1,4,,,,"mechnomancer_lvl1_cheer","sc/units.sc","false"
,"ability_a1","true",1,10,,,,"mechnomancer_lvl1_cheer","sc/units.sc","false"
,"ability_a2","true",1,8,,,,"mechnomancer_lvl1_throw","sc/units.sc","false"
,"ability_a3","true",1,6,,,,"mechnomancer_lvl1_attack","sc/units.sc","false"
"HeroDrillSergeant",,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","TurningSpeed","GunTurningSpeed","TurnSmoothing","ExportName","SWF","Looping"
,"String","boolean","int","int","int","int","boolean","String","String","boolean"
,"walk","true",,,,,,"sergeant_lvl1_run","sc/units.sc","true"
,"idle","true",1,,,,,"sergeant_lvl1_idle","sc/units.sc","true"
,"attack","true",1,3,,,,"sergeant_lvl1_attack","sc/units.sc","false"
,"celebrate","true",1,,,,,"sergeant_lvl1_cheer","sc/units.sc","true"
,"die","true",1,,,,,"sergeant_lvl1_down","sc/units.sc","true"
,"ability_p","true",1,3,,,,"sergeant_lvl1_grenade","sc/units.sc","false"
,"ability_a1","true",1,3,,,,"sergeant_lvl1_grenade","sc/units.sc","false"
,"ability_a2","true",1,3,,,,"sergeant_lvl1_shield","sc/units.sc","false"
,"ability_a3","true",1,3,,,,"sergeant_lvl1_angry","sc/units.sc","false"
"Crystal_Drone",,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","TurningSpeed","GunTurningSpeed","TurnSmoothing","ExportName","SWF","Looping"
,"String","boolean","int","int","int","int","boolean","String","String","boolean"
,"walk","true",,,,,,"crystal_drone_lvl1_run1","sc/units.sc","true"
,"idle","true",1,,,,,"crystal_drone_lvl1_idle1","sc/units.sc","true"
,"attack","true",1,3,,,,"crystal_drone_lvl1_heal1","sc/units.sc","false"
,"celebrate","true",1,,,,,"crystal_drone_lvl1_idle1","sc/units.sc","true"
,"die","false",1,,,,,"death_ground_puff","sc/in-game.sc","false"
,"busy","true",1,,,,,"crystal_drone_lvl1_idle1","sc/units.sc","true"
"Crystal_Drone_BG",,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","TurningSpeed","GunTurningSpeed","TurnSmoothing","ExportName","SWF","Looping"
,"String","boolean","int","int","int","int","boolean","String","String","boolean"
,"walk","true",,,,,,"crystal_drone_lvl1_run1","sc/units.sc","true"
,"idle","true",1,,,,,"crystal_drone_lvl1_idle1","sc/units.sc","true"
,"attack","true",1,3,,,,"crystal_drone_lvl1_heal1","sc/units.sc","false"
,"celebrate","true",1,,,,,"crystal_drone_lvl1_idle1","sc/units.sc","true"
,"die","false",1,,,,,"death_ground_puff","sc/in-game.sc","false"
,"busy","true",1,,,,,"crystal_drone_lvl1_idle1","sc/units.sc","true"
